,Unnamed: 0,apartment_number,total_area,house_number,residents_number,owner_name
4552,4552,57,45.85116639493731,3,4,Носов Пантелеймон Исидорович
4553,4553,58,70.56591370904206,13,2,Федор Даниилович Зыков
4554,4554,52,37.76588520226932,8,5,Вадим Аверьянович Захаров
4555,4555,23,56.7515321237732,8,0,г-н Бирюков Иосиф Феликсович
4556,4556,11,45.938842173817854,4,1,Орлова Нина Эдуардовна
4557,4557,27,42.128758530423205,12,4,тов. Мартынова Алла Романовна
4558,4558,6,40.910000152604525,10,0,Виктория Харитоновна Чернова
4559,4559,130,71.68757478021406,16,7,Жданова Пелагея Степановна
4560,4560,62,73.49953249223378,4,0,Станислав Валерьянович Соловьев
4561,4561,27,74.64223349652251,7,0,Евдокия Рубеновна Сидорова
4562,4562,21,47.38741186030455,5,5,Казимир Бенедиктович Суворов
4563,4563,23,57.426472738095455,4,0,Пимен Феоктистович Гущин
4564,4564,18,41.67666784858248,8,5,Марфа Сергеевна Журавлева
4565,4565,75,82.48866592955957,5,5,Титова Галина Афанасьевна
4566,4566,53,80.48880669053341,5,3,Голубев Емельян Абрамович
4567,4567,29,47.27010836812519,4,0,Зинаида Тимофеевна Красильникова
4568,4568,30,80.489751886959,4,23,Кондратьева Ангелина Даниловна
4569,4569,37,44.41465213891578,10,3,София Ивановна Карпова
4570,4570,75,49.69543002625967,3,5,Лапина Надежда Рудольфовна
4571,4571,74,79.53315504444356,17,2,Шашков Варфоломей Аверьянович
4572,4572,71,47.92746703764958,10,0,Рогова Валентина Аркадьевна
4573,4573,61,34.49573362728027,9,9,Маргарита Архиповна Виноградова
4574,4574,27,53.0433028473534,13,0,Данилов Эммануил Харламович
4575,4575,99,44.67975385989294,2,8,Ефим Антипович Большаков
4576,4576,126,31.197105524592377,2,0,Модест Георгиевич Некрасов
4577,4577,53,38.450088291647646,8,3,Муравьев Влас Бориславович
4578,4578,88,37.51949969359575,5,9,Федотова Олимпиада Афанасьевна
4579,4579,44,43.25323780363456,21,1,Копылова Анжелика Станиславовна
4580,4580,123,70.84577436864507,6,4,Фадеева Фёкла Борисовна
4581,4581,61,84.71222636592265,4,9,Архипов Эрнест Федосеевич
4582,4582,109,64.99183019524304,8,6,Парфен Арсенович Исаков
4583,4583,3,36.418685112885,6,3,Жданов Фирс Владиславович
4584,4584,27,38.27440564439743,22,1,Ковалев Панкратий Арсеньевич
4585,4585,8,55.3205607720573,12,4,Шилова Анна Альбертовна
4586,4586,6,41.81957750059004,5,0,Григорий Игнатович Третьяков
4587,4587,45,50.56835888384758,14,2,Фадеев Сигизмунд Феодосьевич
4588,4588,48,41.186903532114215,2,10,Владимир Григорьевич Савельев
4589,4589,9,41.53553685947135,1,4,Виктория Ефимовна Мишина
4590,4590,27,66.34879129370017,11,0,Кузнецова Пелагея Артемовна
4591,4591,57,38.9633030887242,5,4,Романов Тихон Гертрудович
4592,4592,84,37.17258444426957,3,6,Нифонт Игоревич Макаров
4593,4593,111,31.711475235270065,5,11,Лазарева Ольга Кирилловна
4594,4594,85,35.3239479323271,8,7,Акулина Даниловна Максимова
4595,4595,85,30.114291618066023,11,7,Молчанова Валерия Егоровна
4596,4596,44,41.24417209984111,7,3,Александра Игоревна Никитина
4597,4597,54,57.06708281007853,9,6,Субботина Елена Эльдаровна
4598,4598,21,57.80205965519856,2,5,Комаров Руслан Ефимович
4599,4599,84,66.76135850265763,13,1,Пелагея Константиновна Фролова
4600,4600,59,72.6246792398794,24,5,Порфирий Артёмович Соколов
4601,4601,1,52.95166644091623,5,1,г-жа Фокина Алла Олеговна
4602,4602,62,42.67586088417367,4,0,Владилен Даниилович Бирюков
4603,4603,9,53.23522022427876,13,11,Алина Алексеевна Лебедева
4604,4604,91,47.02025373573477,2,5,Капитон Александрович Потапов
4605,4605,58,44.32969718557517,5,5,Панкратий Ефстафьевич Самсонов
4606,4606,70,82.57804483101499,3,5,Лукия Владимировна Кабанова
4607,4607,128,42.43606965695493,6,8,Захаров Вышеслав Харитонович
4608,4608,61,80.15091218522058,18,9,Наумова Ксения Вениаминовна
4609,4609,61,66.38426929156483,2,3,Эмилия Борисовна Лукина
4610,4610,47,62.47326666774808,16,3,Жанна Сергеевна Носкова
4611,4611,12,37.68445962070948,13,15,Лаврентьева Зоя Николаевна
4612,4612,84,34.94990255389836,5,6,Мстислав Глебович Панфилов
4613,4613,9,78.504194518355,7,11,Викентий Филимонович Филатов
4614,4614,1,64.47535727726968,21,1,Арефий Филиппович Архипов
4615,4615,23,38.53001965285644,2,0,Фаина Феликсовна Зыкова
4616,4616,12,79.06713341055087,17,15,Глафира Тарасовна Бобылева
4617,4617,23,41.57977135837287,5,2,Жукова Елена Феликсовна
4618,4618,6,43.41133140466797,11,0,Милен Тимурович Евсеев
4619,4619,1,64.59520011806417,4,1,Гремислав Всеволодович Пестов
4620,4620,0,47.95236654366451,4,8,Маркова Анжела Ильинична
4621,4621,44,33.938750019723045,1,3,Сергеев Флорентин Терентьевич
4622,4622,34,119.36021612377216,12,11,Мирослав Валерианович Фомин
4623,4623,1,87.1813500535642,6,1,Георгий Аксёнович Алексеев
4624,4624,27,39.62813645902962,4,0,Симон Тарасович Матвеев
4625,4625,23,53.08852278104384,3,0,Белозерова Евгения Ждановна
4626,4626,121,45.25095327999151,10,7,Ситникова Оксана Федоровна
4627,4627,33,46.83467136153266,4,0,Авдеев Антип Ааронович
4628,4628,8,59.22860181443004,8,5,Василиса Вадимовна Рыбакова
4629,4629,29,42.455162716407614,16,0,Туров Гордей Чеславович
4630,4630,1,83.74925668034017,5,1,Казакова Ольга Аркадьевна
4631,4631,107,56.67980146521253,9,3,Никонов Селиверст Феофанович
4632,4632,6,54.21375169375454,15,0,Никон Августович Жданов
4633,4633,56,57.99598888737663,4,3,Кулагина Майя Борисовна
4634,4634,84,69.18272242544242,8,1,Дроздова Агата Андреевна
4635,4635,9,41.46731793530371,4,4,Блинов Степан Афанасьевич
4636,4636,53,35.64547708982241,6,10,Эмилия Богдановна Ефремова
4637,4637,53,33.20933548738583,9,3,г-н Федосеев Артемий Всеволодович
4638,4638,6,75.203313559233,13,0,Мельников Радован Теймуразович
4639,4639,23,52.78708990060066,7,0,Мир Фадеевич Брагин
4640,4640,44,46.27938897761965,6,1,Трофим Иосипович Большаков
4641,4641,27,67.33281829017353,11,0,Макарова Фаина Григорьевна
4642,4642,77,58.957596697253656,5,16,Венедикт Бенедиктович Тихонов
4643,4643,30,40.9472460845772,1,23,Панкратий Федосьевич Захаров
4644,4644,103,38.174327931544674,6,3,Зуева Ксения Вячеславовна
4645,4645,27,48.65248169050729,26,0,Блинов Кузьма Трифонович
4646,4646,86,39.662670536877606,4,7,Макар Витальевич Рыбаков
4647,4647,167,67.49141306582247,7,10,Калашникова Наина Владимировна
4648,4648,94,36.9098630199371,4,6,Харлампий Гертрудович Тарасов
4649,4649,6,80.28453950894185,19,0,Ильин Гордей Ильич
4650,4650,75,24.74973654313709,5,5,Ирина Филипповна Сергеева
4651,4651,58,116.40569299260972,3,5,Лихачев Ефим Антипович
4652,4652,38,43.21996095001696,18,7,Лазарева Евпраксия Владиславовна
4653,4653,41,38.097860065553405,14,0,Фёкла Дмитриевна Бирюкова
4654,4654,9,52.451705639334826,9,4,Мартьян Филимонович Хохлов
4655,4655,45,102.2623025770261,6,2,Гуляев Лукьян Исидорович
4656,4656,27,75.197788077287,16,1,Валентина Ильинична Гуляева
4657,4657,55,78.20652250455932,9,4,Фока Вячеславович Гаврилов
4658,4658,1,75.08177165273419,13,1,тов. Абрамова Феврония Олеговна
4659,4659,93,50.160204139179214,4,0,Шаров Макар Ерофеевич
4660,4660,75,79.86673438153376,6,0,Алексей Ярославович Доронин
4661,4661,30,70.1930711384929,4,23,Волков Мстислав Гурьевич
4662,4662,23,40.45519480947461,6,0,Вишнякова Ольга Наумовна
4663,4663,94,37.04161888658318,1,9,Шарапов Каллистрат Феодосьевич
4664,4664,1,67.40405113163801,5,1,Болеслав Венедиктович Бобров
4665,4665,11,51.43476230766602,3,4,Тетерин Харлампий Игнатьевич
4666,4666,125,45.79001254530892,3,1,Смирнова Феврония Геннадиевна
4667,4667,6,39.70910833944866,10,0,Вишнякова Александра Геннадиевна
4668,4668,13,40.60057261815802,18,15,Шестаков Ермил Абрамович
4669,4669,59,74.39851909380022,7,6,Борис Давыдович Сергеев
4670,4670,23,61.42259578595206,14,2,Мария Станиславовна Вишнякова
4671,4671,99,40.07190895724684,9,4,Анисимова Мария Вячеславовна
4672,4672,6,55.43867109360267,2,0,Жуков Вадим Вилорович
4673,4673,58,36.75664795759671,1,1,Суханов Пров Тимурович
4674,4674,7,34.90787473420694,7,9,Ангелина Григорьевна Костина
4675,4675,6,52.01051445895646,18,0,Дементьева Нинель Кирилловна
4676,4676,62,96.00947874660592,4,0,Кондратьева Галина Кузьминична
4677,4677,39,61.41333218372133,20,2,Агата Егоровна Пахомова
4678,4678,18,39.042295340168906,8,5,Селиверстова Галина Матвеевна
4679,4679,11,60.95074840098357,5,5,Королева Ангелина Никифоровна
4680,4680,22,49.2211774041329,12,0,Блохин Авксентий Игнатьевич
4681,4681,1,39.8390494495133,4,1,Рюрик Федосьевич Ильин
4682,4682,151,54.6703686043572,17,10,Кулаков Арефий Фёдорович
4683,4683,52,79.1579100784828,20,5,Громов Владимир Валерьевич
4684,4684,61,81.10303894581519,4,3,Валентина Болеславовна Соколова
4685,4685,27,86.97575687856055,8,0,Осипова Алевтина Феликсовна
4686,4686,140,46.79168950198928,5,5,Калашников Леон Игоревич
4687,4687,94,39.119203893902096,14,0,Милица Алексеевна Лобанова
4688,4688,9,59.83317862008071,3,0,Елена Оскаровна Корнилова
4689,4689,1,48.06053948296783,1,1,Яковлева Галина Валериевна
4690,4690,102,409.42518142564927,4,6,София Геннадиевна Костина
4691,4691,31,48.87786114039445,7,1,Исаев Кир Марсович
4692,4692,133,83.19717936568077,8,6,Беляева Ия Наумовна
4693,4693,21,60.3085119968384,7,0,Ефимова Марина Егоровна
4694,4694,59,62.81282902304643,10,5,Шубина Лора Владиславовна
4695,4695,94,56.79179803548017,2,6,Вишнякова Агата Григорьевна
4696,4696,46,43.6469332245048,11,1,Тихон Изотович Федоров
4697,4697,58,54.72812420298466,5,5,Никифор Феликсович Жданов
4698,4698,138,77.20139689190843,13,2,Валентина Вениаминовна Шарапова
4699,4699,53,39.24682286778837,4,3,Евдокия Станиславовна Кабанова
4700,4700,24,65.07898897519843,5,3,Сорокин Гурий Викторович
4701,4701,21,37.64721904848749,7,5,Велимир Фёдорович Абрамов
4702,4702,27,46.03279742333473,8,1,Рюрик Филимонович Гусев
4703,4703,17,86.76260423285613,13,9,Нина Федоровна Соловьева
4704,4704,7,41.391123039457526,3,9,Федот Ермилович Григорьев
4705,4705,9,76.82775317700111,10,1,Лаврентьев Павел Ярославович
4706,4706,1,65.29057652330171,10,1,г-жа Авдеева Василиса Феликсовна
4707,4707,22,41.67729238858736,17,0,Уварова Ольга Николаевна
4708,4708,23,32.01077560636119,14,0,Полина Харитоновна Терентьева
4709,4709,27,58.58376932646602,6,1,Ираклий Юлианович Данилов
4710,4710,94,33.171547703935,8,9,Елена Тимофеевна Денисова
4711,4711,120,43.8865210357901,3,11,Ксения Робертовна Маркова
4712,4712,29,39.83197570488014,11,1,Тетерина Варвара Николаевна
4713,4713,30,63.082678089335175,25,23,Сидор Филимонович Бобров
4714,4714,1,81.68716016969982,7,1,Галина Ефимовна Рогова
4715,4715,1,63.9216976448107,9,1,Галина Валентиновна Суворова
4716,4716,27,66.45264840235026,4,0,Горбачева Лора Васильевна
4717,4717,9,43.303458148530304,12,4,Яковлева Евфросиния Семеновна
4718,4718,58,82.0275197430044,8,1,Комарова Елизавета Феликсовна
4719,4719,52,80.84385276662192,15,5,Нестеров Викторин Жоресович
4720,4720,81,46.9699848868416,9,8,Авдеев Валерьян Евсеевич
4721,4721,29,24.711700548749096,3,1,Терентий Харлампович Красильников
4722,4722,52,38.890495705503774,3,5,г-н Смирнов Пантелеймон Фролович
4723,4723,99,39.60505244177981,12,4,тов. Игнатьев Валерий Власович
4724,4724,7,47.836557983629504,1,9,Евгения Антоновна Александрова
4725,4725,124,37.90861807093012,15,0,Юлиан Афанасьевич Шашков
4726,4726,11,31.309445303084715,1,5,Емельянов Мирослав Антонович
4727,4727,45,77.10526005979312,16,2,Святослав Измаилович Волков
4728,4728,67,31.229791662363787,8,4,Федосеев Денис Бориславович
4729,4729,2,31.029400821859934,2,5,тов. Ситникова Елена Романовна
4730,4730,21,42.522158552574425,2,4,Кириллов Семен Филимонович
4731,4731,62,45.08949365481121,10,0,Пономарев Лавр Владиленович
4732,4732,93,33.40029358714006,2,3,Исакова Акулина Геннадиевна
4733,4733,46,32.13423333510037,5,5,Милица Альбертовна Миронова
4734,4734,6,40.02299898928451,3,0,Тихонова Лукия Эдуардовна
4735,4735,86,43.03637245743865,1,7,Эрнст Давыдович Ситников
4736,4736,96,55.40513020117144,4,4,Владимиров Прокофий Ярославович
4737,4737,27,81.16120726809754,10,1,Агафья Кузьминична Королева
4738,4738,3,123.45676866099636,15,3,Ерофей Германович Никонов
4739,4739,81,13.784864762254823,4,8,Панова Зинаида Вадимовна
4740,4740,11,36.683698478447,7,1,Архипова Алевтина Аркадьевна
4741,4741,27,47.00402003694113,11,0,Филарет Якубович Селезнев
4742,4742,23,33.8633239632085,5,0,Дорофеева Олимпиада Анатольевна
4743,4743,87,55.89049591708658,10,6,Зоя Максимовна Александрова
4744,4744,61,47.47107346074108,3,9,Демид Гавриилович Логинов
4745,4745,45,66.24383283139426,16,2,Лидия Дмитриевна Белова
4746,4746,22,48.94337940659744,4,5,Харитон Еремеевич Якушев
4747,4747,27,68.28538763097873,6,0,Кира Даниловна Сидорова
4748,4748,143,53.86670276244995,4,1,Людмила Ждановна Агафонова
4749,4749,88,92.71954936041392,13,9,Беспалов Будимир Феликсович
4750,4750,6,66.00155533764014,11,0,Раиса Владимировна Кулакова
4751,4751,69,87.51482882670771,5,9,Любовь Станиславовна Гуляева
4752,4752,9,73.76226290882235,15,1,Лаврентьева Майя Даниловна
4753,4753,1,42.0667959897241,12,1,Никонова Варвара Яковлевна
4754,4754,46,59.78316220300008,13,5,Гущин Викентий Гавриилович
4755,4755,23,43.98777277970704,24,2,Крюков Антонин Харлампович
4756,4756,101,99.4628535083925,4,2,Мясникова Фаина Афанасьевна
4757,4757,27,40.49042082453637,20,1,Журавлев Михаил Захарьевич
4758,4758,23,67.08737517470782,13,2,Гуляева Пелагея Константиновна
4759,4759,7,32.712188479732994,3,3,Андреев Ярополк Герасимович
4760,4760,23,69.22548641222149,2,0,Добромысл Чеславович Бирюков
4761,4761,47,41.84321981790052,13,3,Зуев Еремей Фомич
4762,4762,21,114.313752474573,6,4,Галкина Наина Леонидовна
4763,4763,167,60.09059829484795,12,3,Павлова Раиса Даниловна
4764,4764,43,58.75704703037016,12,23,Назар Германович Степанов
4765,4765,21,36.133552521516734,3,5,Иванна Ждановна Архипова
4766,4766,30,48.57790629263304,6,23,Степан Даниилович Соловьев
4767,4767,67,62.715263095074256,3,6,Милован Димитриевич Муравьев
4768,4768,94,77.32527502556792,7,6,Ковалева Татьяна Михайловна
4769,4769,77,68.37620698209314,6,16,Софон Игнатович Калинин
4770,4770,62,79.84318472214741,11,0,Анна Геннадиевна Маслова
4771,4771,1,40.0445333744308,5,1,София Григорьевна Нестерова
4772,4772,61,46.29957423855293,3,9,Жанна Антоновна Аксенова
4773,4773,52,40.82028613190084,4,5,Всемил Харлампович Мухин
4774,4774,62,53.58001145121727,14,0,Некрасова Раиса Тимофеевна
4775,4775,1,42.55491570422315,8,1,Полина Вячеславовна Попова
4776,4776,8,54.21417436496355,3,4,Ипполит Теймуразович Сазонов
4777,4777,31,55.82338960377376,10,1,Евдокия Натановна Никонова
4778,4778,118,56.40325704373343,7,7,Эраст Вячеславович Некрасов
4779,4779,17,46.42115002051172,7,2,Василиса Борисовна Федосеева
4780,4780,37,62.2140505258346,8,3,Голубев Милен Федосьевич
4781,4781,27,60.66956648869782,12,1,Молчанов Зиновий Виленович
4782,4782,1,87.11627882777101,8,1,Лукьян Валерьевич Меркушев
4783,4783,11,39.69866030713204,5,5,Ильин Мартын Елизарович
4784,4784,27,47.439867021379946,10,1,Новиков Гедеон Афанасьевич
4785,4785,31,60.607670184179646,8,1,Корнилова Ангелина Викторовна
4786,4786,163,63.89884356374418,12,19,Софрон Ефстафьевич Пестов
4787,4787,15,55.02610901907826,17,0,Влас Гавриилович Агафонов
4788,4788,23,37.71082273646513,3,0,Новикова Агафья Семеновна
4789,4789,19,83.48934429592168,16,9,Ираида Сергеевна Назарова
4790,4790,46,45.30402305426655,5,5,Шарапов Харлампий Федосеевич
4791,4791,62,53.810967857588345,4,0,Самойлов Аристарх Владиславович
4792,4792,46,36.484659543136914,9,5,Корнил Игнатович Никонов
4793,4793,9,55.564168714853146,9,0,Мирон Елизарович Кулаков
4794,4794,16,52.7188235101493,7,7,Валерия Ивановна Горбачева
