,Unnamed: 0,apartment_number,total_area,house_number,residents_number,owner_name
556,556,35,47.41077454861129,4,11,Шестакова Клавдия Николаевна
557,557,110,41.5862138357807,4,8,Игнатий Эдгарович Коновалов
558,558,26,76.91597750516004,3,2,Зайцева Валентина Егоровна
559,559,36,81.99479026880738,2,0,Анастасия Харитоновна Журавлева
560,560,6,71.9042262423926,9,0,Богдан Харлампович Кудряшов
561,561,113,70.56657120484266,28,1,Кириллова Валентина Аркадьевна
562,562,27,43.01178871007864,17,0,Носова Ия Станиславовна
563,563,8,70.54577931503084,8,5,Святополк Марсович Селиверстов
564,564,127,61.39986331691571,10,6,Дроздов Венедикт Георгиевич
565,565,66,45.35135197755058,9,3,Никитин Софрон Ефстафьевич
566,566,7,46.87517534988328,3,3,Поляков Вышеслав Федотович
567,567,44,43.752665826427815,7,3,Панфилов Фадей Валерианович
568,568,84,65.18544795853667,4,6,Сазонов Радим Жанович
569,569,79,49.45169695994801,2,5,Севастьян Данилович Панов
570,570,30,46.11956606229307,5,23,Беляева София Вениаминовна
571,571,30,63.620541948455326,4,23,Вероника Васильевна Сергеева
572,572,8,42.94487202868464,6,4,Одинцов Данила Аксёнович
573,573,132,55.08864429262742,1,7,Шарова Синклитикия Алексеевна
574,574,48,39.357596200973255,21,10,Никита Алексеевич Одинцов
575,575,94,38.372541221388005,16,6,Елизавета Андреевна Сидорова
576,576,69,54.663923866325085,13,9,Фомина Юлия Валентиновна
577,577,27,32.9139258650863,3,1,Горшкова Таисия Оскаровна
578,578,39,72.59919926501759,20,2,Крюков Давыд Вячеславович
579,579,53,48.84524940683773,4,3,Ларионова Ангелина Оскаровна
580,580,61,65.85238148917361,1,9,Прокл Абрамович Аксенов
581,581,15,78.27150058522876,4,0,Пелагея Вениаминовна Большакова
582,582,63,58.95944726959155,20,6,Герман Гордеевич Казаков
583,583,23,106.07650432037532,14,2,Романова Наталья Яковлевна
584,584,3,41.745151084421664,7,3,Нестеров Павел Владленович
585,585,53,59.59789063782321,3,3,Ираида Наумовна Крылова
586,586,109,46.084526414680255,4,6,Сорокин Фрол Геннадиевич
587,587,15,59.60436616071919,6,0,Кошелева Евфросиния Ефимовна
588,588,1,38.38752841752351,15,1,Кузнецова Анжелика Мироновна
589,589,64,62.97728649600454,6,5,Королев Эммануил Брониславович
590,590,23,48.44987317238315,6,2,Ильина Юлия Аркадьевна
591,591,132,48.516542243638085,5,19,Фокина Пелагея Владимировна
592,592,22,50.072346621821794,3,0,Сафонова Светлана Макаровна
593,593,47,45.68511154759227,10,5,Евдокия Михайловна Королева
594,594,45,62.93306372058781,18,2,Зимина Наина Алексеевна
595,595,44,33.199485659238974,5,1,Иосиф Валерьевич Карпов
596,596,48,52.82493034319148,10,10,Вышеслав Абрамович Нестеров
597,597,30,49.68769088181153,18,23,Олимпиада Дмитриевна Щукина
598,598,17,47.11040423718095,5,2,Елисеева Анжелика Кирилловна
599,599,2,34.88451149363379,5,6,Игнатьева Зоя Юрьевна
600,600,45,79.8068913283486,21,2,Громова Ольга Андреевна
601,601,8,46.23105220207222,6,2,Копылова Светлана Сергеевна
602,602,11,46.22964473350298,7,5,Емельянов Гремислав Эдуардович
603,603,30,70.86800747193512,14,23,Кулаков Никандр Зиновьевич
604,604,34,60.00644444076788,4,11,Елисеева Елизавета Геннадиевна
605,605,53,54.66089399831665,11,3,Самсонов Михей Зиновьевич
606,606,71,43.11953266044412,14,8,Ирина Дмитриевна Сысоева
607,607,23,44.88144145833149,15,2,Савельев Самсон Игнатович
608,608,1,81.4165038577668,5,1,Прохорова Нонна Филипповна
609,609,99,34.89851043671276,5,8,Кузьма Андреевич Кошелев
610,610,113,101.73769838372816,23,1,Вера Константиновна Фомичева
611,611,57,38.91244681344643,18,15,Емельянова Лукия Оскаровна
612,612,1,56.45176813655506,14,1,Ефимов Валерий Ильясович
613,613,56,39.79573104561339,5,6,Гурьев Бажен Вячеславович
614,614,17,41.167049854472864,19,4,Сысоева Анна Альбертовна
615,615,27,40.61164909880678,12,1,Галкин Ипат Захарьевич
616,616,48,33.76184992383773,4,10,Хохлова Евдокия Николаевна
617,617,22,59.73243232782893,7,0,Полякова Фаина Юрьевна
618,618,15,54.39995345820385,3,0,Радован Ярославович Рябов
619,619,21,61.6917113110543,8,5,Ковалева Евгения Евгеньевна
620,620,73,39.4420553903573,6,5,Орехова Вероника Федоровна
621,621,27,55.29899948321957,14,0,Лора Наумовна Гурьева
622,622,30,92.47379565147128,3,23,Каллистрат Харлампьевич Колесников
623,623,46,102.9296915082865,21,1,Кудряшов Кондрат Георгиевич
624,624,61,61.2043982912277,7,9,Медведева Маргарита Юрьевна
625,625,6,44.505066511573766,16,0,Октябрина Ниловна Бурова
626,626,1,38.83247342573672,6,1,Захарова Надежда Филипповна
627,627,98,81.38870816205903,14,2,Никифор Иларионович Шестаков
628,628,113,46.8365001586653,3,5,Копылова Агата Макаровна
629,629,105,42.77770560859394,4,1,Якушев Ян Авдеевич
630,630,27,87.71159752418507,9,0,Мельникова Валерия Наумовна
631,631,6,63.04734257981203,6,0,Наина Артемовна Ермакова
632,632,1,62.69005676977683,19,1,Герасимова Алина Кузьминична
633,633,8,62.648890469405295,2,5,Логинова Кира Егоровна
634,634,27,35.560768658742894,12,0,Татьяна Даниловна Козлова
635,635,119,55.11246496145357,5,5,Воронова Людмила Павловна
636,636,0,62.96215577391354,10,8,Евдокия Геннадиевна Носкова
637,637,45,97.87031476831024,15,2,Юдин Викторин Богданович
638,638,85,72.99879947962671,13,7,Анна Олеговна Алексеева
639,639,129,47.96257872297348,11,0,Антип Богданович Кулаков
640,640,27,67.67648631278179,3,0,Бажен Абрамович Герасимов
641,641,67,41.57316607681723,9,6,Панкрат Тимурович Гущин
642,642,15,64.16851287226112,17,0,Матвеева Людмила Кирилловна
643,643,21,46.49169186773221,3,5,Макар Трофимович Волков
644,644,25,78.41714500432776,11,1,Блохин Авдей Фадеевич
645,645,111,34.305147322203666,2,6,Мирон Григорьевич Овчинников
646,646,3,33.24567625449052,9,3,София Аркадьевна Никонова
647,647,27,48.85428813102551,9,0,Любовь Кузьминична Вишнякова
648,648,99,46.49445046334144,6,4,Егоров Казимир Анисимович
649,649,30,58.32587841385978,19,23,Матвей Демьянович Меркушев
650,650,1,44.2335364719145,16,1,Ефрем Елизарович Ершов
651,651,9,60.04346001848892,14,4,Кудрявцева София Романовна
652,652,56,190.857688656532,7,6,Соловьева Раиса Семеновна
653,653,1,46.81733689522807,8,1,Елена Альбертовна Кириллова
654,654,1,66.3498911773397,9,1,Мартынова Акулина Афанасьевна
655,655,6,78.38005268918644,23,0,Данилова Марфа Романовна
656,656,21,52.15061873564625,2,5,Гордеев Селиверст Юлианович
657,657,23,69.09351592843875,3,0,Наталья Мироновна Суханова
658,658,67,63.78771253650653,13,4,Лукия Владиславовна Лыткина
659,659,46,33.0139349338986,4,1,Евграф Фомич Осипов
660,660,103,70.50348579396076,7,3,Фрол Федотович Новиков
661,661,30,40.65332203869794,17,23,Русакова Анжела Яковлевна
662,662,111,32.03137668736972,11,4,Евдокия Макаровна Андреева
663,663,62,77.47509036131942,6,0,Агафья Геннадиевна Жданова
664,664,6,67.97229596535936,15,0,Мстислав Всеволодович Ефимов
665,665,58,55.31772172699939,9,5,Устинов Владислав Иосифович
666,666,10,41.9125075857925,4,11,Маркова Александра Романовна
667,667,88,86.43189012052156,11,9,Радован Еремеевич Александров
668,668,111,45.47732149627456,11,4,Василий Брониславович Моисеев
669,669,128,69.65246025379267,2,8,Нонна Владиславовна Воронцова
670,670,52,61.788664756346,7,5,Ираклий Демьянович Исаков
671,671,80,61.77747318749817,4,4,Исаев Епифан Алексеевич
672,672,105,36.82904513082447,7,1,Панфилова Полина Наумовна
673,673,67,44.77928731108236,5,4,Кулакова Антонина Викторовна
674,674,88,42.57161782801427,6,9,Самойлова Наина Викторовна
675,675,28,42.98513310566258,2,0,Кудряшов Геннадий Вилорович
676,676,27,40.473709983444365,12,1,Анжела Филипповна Якушева
677,677,27,76.24871370685798,2,0,Варвара Ниловна Данилова
678,678,64,60.61480724047308,17,11,Петров Софон Феликсович
679,679,53,57.44990023824583,13,3,Власова Евдокия Львовна
680,680,20,57.25674701414583,14,5,Воронцов Руслан Адрианович
681,681,58,59.6903341976673,15,0,Емельянова Полина Тарасовна
682,682,34,94.88859253198456,4,11,тов. Устинов Евстафий Геннадиевич
683,683,27,66.53584188549176,6,0,Большаков Авксентий Адамович
684,684,27,38.010432404021245,15,0,Клавдия Архиповна Кудряшова
685,685,189,56.249548071699614,5,23,Яковлева Иванна Руслановна
686,686,75,44.34749738721624,3,0,Шестаков Антонин Власович
687,687,125,34.458370247953894,7,1,Белова Надежда Евгеньевна
688,688,9,80.54760163151902,14,4,Субботина Александра Викторовна
689,689,33,34.49269017281874,3,10,Нинель Георгиевна Васильева
690,690,11,53.27379345700918,1,1,Лыткин Виталий Изотович
691,691,101,32.33200120117005,5,2,г-н Князев Автоном Гордеевич
692,692,66,79.48957880528418,17,3,Харитонов Фирс Давидович
693,693,99,35.259622557423306,3,4,Валерьян Гаврилович Орехов
694,694,27,41.43565804910506,7,0,Блохина Ксения Эдуардовна
695,695,30,54.626205899193245,4,23,Ефремов Юлиан Ефимьевич
696,696,113,94.41714800116232,6,1,Остап Антонович Доронин
697,697,15,65.08102241640174,6,0,Ларионова Нинель Вячеславовна
698,698,66,38.387433783178224,14,3,Абрамов Ярослав Марсович
699,699,36,33.315784570104086,3,0,Матвеева Зоя Максимовна
700,700,27,41.61010389982253,7,0,Белова Ольга Александровна
701,701,66,58.8671304703112,2,7,Александра Евгеньевна Белоусова
702,702,30,66.75840667696669,21,23,Валерия Феликсовна Сафонова
703,703,122,84.09926021871405,10,8,Назаров Харитон Адрианович
704,704,108,85.59984853672897,4,1,Мефодий Артёмович Филиппов
705,705,22,39.95696562025903,2,4,Анисимова Иванна Леоновна
706,706,23,47.2463482757302,17,2,Сергеев Харитон Борисович
707,707,62,49.27515482759554,5,0,Воронцова Татьяна Вадимовна
708,708,27,46.0029563445715,3,0,Морозов Мартьян Эдуардович
709,709,27,44.01666960789737,3,1,Белоусов Сигизмунд Яковлевич
710,710,1,41.75375025485239,15,1,Нина Константиновна Попова
711,711,46,43.84863587809063,5,5,Василиса Юрьевна Жукова
712,712,13,75.5050014679505,12,15,Евстафий Эдгарович Сорокин
713,713,27,34.323423277994415,11,0,Антонин Ярославович Михайлов
714,714,59,78.82454211029264,2,5,Иван Адамович Куликов
715,715,1,85.14643873787952,8,1,Ларионов Архип Архипович
716,716,163,64.94856452915033,2,19,Кондратьев Матвей Валентинович
717,717,1,47.29519201702055,5,1,Зуева Екатерина Романовна
718,718,62,79.54964163585174,13,0,Михаил Иосифович Баранов
719,719,58,72.39398269695008,13,5,Гурий Эдгардович Никонов
720,720,101,33.377968928544576,7,2,Лора Валентиновна Ларионова
721,721,103,31.31759022280314,10,3,Татьяна Кузьминична Комарова
722,722,30,63.68523595661223,3,23,Иванов Карл Феодосьевич
723,723,141,67.67179348628164,4,3,Данилова Лора Петровна
724,724,58,49.92279862818755,3,2,Якушева Галина Аскольдовна
725,725,44,34.394736304609,10,1,Дорофеев Афанасий Венедиктович
726,726,29,66.90118986597983,24,2,Ларионова Анна Ильинична
727,727,76,120.5393575678862,6,5,Карпов Пимен Александрович
728,728,21,80.1290906080536,14,4,Пономарева Таисия Аркадьевна
729,729,27,78.52465982684204,2,0,Боброва Полина Вячеславовна
730,730,53,56.02334207717214,14,3,Тетерина София Афанасьевна
731,731,23,34.00266827637477,2,0,Фаина Тимуровна Одинцова
732,732,9,64.1092955007393,9,4,Белоусова Евфросиния Робертовна
733,733,85,61.62134506356856,14,7,Наина Артемовна Дементьева
734,734,62,51.81521385456101,6,0,Игнатьев Егор Власович
735,735,21,46.28542266486945,5,5,Ладимир Венедиктович Сергеев
736,736,27,38.07011837180454,13,4,Миронова Ангелина Рудольфовна
737,737,30,92.53473022991604,3,23,Елизавета Эльдаровна Ковалева
738,738,23,41.93838908662363,2,0,Орлова Нонна Филипповна
739,739,94,41.62858380189103,12,6,Нина Игоревна Доронина
740,740,30,39.91832473123869,2,23,Федор Жанович Яковлев
741,741,85,57.25974781276356,6,7,Куприян Васильевич Терентьев
742,742,8,46.98982040423668,9,5,Щукина Людмила Павловна
743,743,21,67.44783368805003,5,5,Жукова Полина Геннадьевна
744,744,2,32.974406417886726,4,6,Титов Лазарь Авдеевич
745,745,0,89.63658260945087,1,6,Тимофей Исидорович Никитин
746,746,6,43.03073780224288,19,0,Белозеров Пахом Измаилович
747,747,163,50.25207473427877,9,19,Гордеев Виктор Игнатович
748,748,25,45.366633005725205,7,11,Павлова Татьяна Игоревна
749,749,89,64.76099760976854,8,3,Алексеева Агафья Богдановна
750,750,11,56.82785794654821,8,2,Пимен Иларионович Воронов
751,751,62,104.44630608142543,12,0,Семенова Клавдия Сергеевна
752,752,58,54.19866119642448,9,5,Ксения Святославовна Колесникова
753,753,23,41.16066924304376,3,0,Беляев Давыд Викентьевич
754,754,23,40.08932201382589,19,0,Исаев Поликарп Еремеевич
755,755,99,36.37621741727596,7,8,Копылова Евпраксия Кузьминична
756,756,22,60.80775300986804,5,0,Новиков Аскольд Ермилович
757,757,70,65.84121068234185,5,5,Филатова Зинаида Юрьевна
758,758,25,69.57372029152864,18,11,Евфросиния Петровна Быкова
759,759,130,49.31179780281327,11,11,Оксана Романовна Зимина
760,760,23,62.16212366811661,7,2,Филатов Гремислав Ермолаевич
761,761,63,48.41988890729608,5,6,Азарий Давыдович Крюков
762,762,49,42.40636359732615,15,5,Самойлов Эммануил Авдеевич
763,763,47,36.95082073991334,10,3,Аким Фокич Кононов
764,764,94,61.61311357587521,4,0,Агафья Олеговна Михеева
765,765,27,38.65104258102571,7,0,Виссарион Гертрудович Юдин
766,766,23,47.48558464875349,5,0,Евдоким Артёмович Зыков
767,767,46,35.85673981614194,2,1,Русаков Фадей Брониславович
768,768,34,42.60486165043739,12,11,Белоусова Юлия Болеславовна
769,769,30,29.94769061103377,11,23,Евдокия Викторовна Зайцева
770,770,87,64.59055945169311,5,6,Ефимов Порфирий Антипович
771,771,55,40.57075174829153,2,4,Эрнест Изотович Воробьев
772,772,31,60.14094518166426,7,1,Никонов Алексей Валерианович
773,773,88,51.0578014674285,9,9,Пахомов Амвросий Жанович
774,774,6,79.86747667320513,3,0,Агата Руслановна Кулагина
775,775,18,67.94715140226394,7,5,Агата Робертовна Белова
776,776,8,47.60345526431847,3,5,Людмила Васильевна Боброва
777,777,29,42.827792773198375,4,2,Дьячкова Ксения Рудольфовна
778,778,9,66.13119249512549,4,4,Самсонов Тихон Ефстафьевич
779,779,1,39.65927216404989,16,1,Кулагин Еремей Вилорович
780,780,6,65.3403746908068,14,0,Анжелика Федоровна Сазонова
781,781,18,40.939589837952,9,5,Логинов Павел Александрович
782,782,84,39.62377956415092,12,6,Селиверстов Аполлинарий Тихонович
783,783,7,77.19754535969174,3,9,Всеволод Георгиевич Константинов
784,784,27,34.39647168425789,14,0,Блохина Вероника Борисовна
785,785,6,64.41658607199116,12,0,Зуев Дементий Юлианович
786,786,6,65.9866044696185,18,0,Анжела Ждановна Куликова
787,787,91,34.80768991998008,6,5,Всеслав Арсеньевич Зыков
788,788,74,36.52326400090431,3,2,Комарова Агата Феликсовна
789,789,27,41.63755468326193,6,1,Жданова Ия Александровна
790,790,169,87.37112253569475,4,5,Ульяна Викторовна Крылова
791,791,61,54.21965384212962,6,9,Ипполит Валерьянович Овчинников
792,792,84,48.20787807544281,5,6,Маргарита Тимуровна Тетерина
793,793,47,42.22188941251804,8,3,Федор Филатович Михайлов
794,794,30,64.22799243182216,6,23,Эраст Ерофеевич Лобанов
795,795,2,40.65321188052612,9,6,Игнатьева Регина Георгиевна
796,796,79,44.42919119141922,8,5,Творимир Иосифович Беспалов
797,797,115,52.91503239498351,4,11,Поликарп Виленович Дорофеев
798,798,6,61.14390846282051,6,0,Вишнякова Полина Аскольдовна
799,799,1,85.73091685442647,22,1,Игнатий Иларионович Блохин
800,800,3,46.56524726391233,11,3,Мокей Геннадиевич Гусев
801,801,26,40.3871063821564,10,2,Вероника Болеславовна Степанова
802,802,74,72.53034590803834,8,2,Мартынов Станислав Ильич
803,803,7,46.902644105940816,5,9,Родион Харламович Кузьмин
804,804,27,41.33773335145703,15,0,Денис Марсович Романов
805,805,1,77.33027927597504,1,1,Тихонов Гордей Харлампович
806,806,62,44.72957379190902,5,0,Родионов Казимир Демидович
807,807,86,37.753972180262565,11,7,Фрол Валентинович Павлов
808,808,1,65.22324588568385,2,1,Александра Яковлевна Зуева
809,809,47,81.98792014211507,5,3,Кошелева Зоя Руслановна
810,810,30,42.32795996404025,4,23,Матвеев Николай Германович
811,811,139,54.04726591575273,2,0,Рогова Ирина Геннадиевна
812,812,21,45.76936645616951,4,4,Егорова Алина Александровна
813,813,1,63.70476341302082,6,1,Влас Трифонович Ларионов
814,814,27,61.106330451748455,11,1,Виктория Владимировна Кузнецова
815,815,52,80.87626456404097,6,5,Спартак Антипович Крылов
816,816,143,42.40495812493605,3,1,Кабанов Андрон Харитонович
817,817,73,43.706901764033226,9,5,Василиса Никифоровна Доронина
818,818,30,58.46078811148518,18,23,Боян Филимонович Мишин
819,819,27,41.024030842819805,13,1,Самойлов Яков Эдуардович
820,820,11,49.42942699195748,4,5,Антонов Мефодий Эдгарович
821,821,201,41.56842513775833,8,4,Горбунова Милица Сергеевна
822,822,78,58.97599405993604,17,2,Оксана Робертовна Макарова
823,823,45,83.51510281324484,11,2,Дроздов Бронислав Иосипович
824,824,46,34.81773152982287,2,1,Павлов Евстигней Григорьевич
825,825,121,37.21046684363806,5,1,Валентина Тарасовна Панова
826,826,28,72.1569249799474,13,0,Доброслав Харламович Новиков
827,827,165,60.83357741206886,2,5,Сазонов Аполлон Ефимович
828,828,6,54.11383746477773,3,0,Суворов Вячеслав Иосипович
829,829,23,105.47925641023848,16,2,Соболев Яков Архипович
830,830,163,40.2712353178088,5,19,Гедеон Денисович Ковалев
831,831,190,58.709334794906056,5,5,Дементьев Федосий Федосеевич
832,832,27,47.54733001493102,10,0,Мясникова Оксана Вадимовна
833,833,193,74.16073010305314,5,8,Иванна Аркадьевна Дорофеева
834,834,21,61.83379059254563,5,5,Фокина Нонна Антоновна
835,835,27,33.29952690961365,5,0,Сазонова Алина Робертовна
836,836,58,51.99379978491047,8,0,Остромир Измаилович Вишняков
837,837,174,65.81275713805945,5,23,Венедикт Ануфриевич Большаков
838,838,19,32.73619593288002,6,6,г-н Самсонов Тимур Тимурович
839,839,62,42.805164205279326,14,0,Анжелика Макаровна Тихонова
840,840,101,91.65305336140958,4,2,Николай Валерьянович Блохин
841,841,23,74.72235535336034,12,2,Антонина Геннадьевна Богданова
842,842,124,58.50534766277417,9,5,Милий Исидорович Бобылев
843,843,48,86.73028963272111,24,10,Виталий Федосьевич Щукин
844,844,143,46.38820268758637,3,1,Лора Вадимовна Фадеева
845,845,12,34.72744396438949,2,15,Крылова Юлия Натановна
846,846,61,36.21850767662523,4,9,Тамара Филипповна Субботина
847,847,27,52.53936534973849,11,0,Наумова Ульяна Робертовна
848,848,3,55.96492524415377,4,3,Никифорова Ульяна Святославовна
849,849,9,45.822778679623255,14,4,Пахомов Евсей Викторович
850,850,6,43.31202468241167,11,0,Захарова Анжелика Ильинична
851,851,9,39.38143726379418,3,11,Григорий Харлампьевич Наумов
852,852,9,54.561843257703,10,4,Максимова Ксения Игоревна
853,853,9,73.94854057491447,14,11,Соломон Феликсович Фомичев
854,854,129,48.60721742620991,8,5,Варвара Анатольевна Маркова
855,855,6,38.23733764048282,10,0,Нестеров Денис Данилович
856,856,23,61.14819683647452,4,2,Ольга Даниловна Жукова
857,857,27,63.90599475510599,12,0,Антонова Александра Феликсовна
858,858,156,56.781546222877,14,19,Татьяна Эльдаровна Пахомова
859,859,11,47.29718776689858,6,1,Варфоломей Федосеевич Дмитриев
860,860,94,51.35493429932828,1,9,Любосмысл Жанович Трофимов
861,861,27,60.29935629294606,5,0,Фадей Юлианович Сафонов
862,862,27,41.290870404778175,17,1,Абрамова Лора Матвеевна
863,863,74,53.03629051142399,13,2,Ананий Августович Марков
864,864,48,83.67255865411387,5,10,г-н Данилов Боян Иосифович
865,865,94,35.56239379861245,8,6,Татьяна Болеславовна Алексеева
866,866,129,82.00237407796448,7,5,Марина Кузьминична Белова
867,867,9,50.030808425200185,21,11,Козлова Раиса Егоровна
868,868,62,46.771683348823686,7,0,Лидия Павловна Громова
869,869,27,54.71951549844467,19,0,Кира Владимировна Сергеева
870,870,23,28.82756517781012,8,0,Рыбаков Тихон Марсович
871,871,25,86.88267298393788,6,11,Антонина Анатольевна Субботина
872,872,77,39.35194491828455,12,16,Кулагина Наталья Кузьминична
873,873,10,33.954694792971615,3,11,Светлана Аскольдовна Ильина
874,874,6,61.434846218663694,16,0,Новиков Антип Ефимович
875,875,48,45.381466659102266,8,10,Орлова Марина Анатольевна
876,876,62,51.85320375155798,12,5,Игнатова Агата Семеновна
877,877,31,62.92176237684942,10,1,Одинцова Александра Матвеевна
878,878,6,49.07354847764736,14,0,Денисов Панкрат Фадеевич
879,879,60,59.46245095138302,8,7,Антонова Элеонора Вадимовна
880,880,47,44.650885916614726,12,3,Денисов Тихон Афанасьевич
881,881,125,47.1940637900368,3,1,Моисеева Анна Андреевна
882,882,53,56.290825456297135,2,3,Алексей Харлампович Тимофеев
883,883,1,46.9466686263184,18,1,Эрнест Жанович Кузьмин
884,884,29,85.43897814984159,6,2,Фадеев Мокей Артемьевич
885,885,6,79.57665010385006,13,0,Велимир Арсеньевич Тихонов
886,886,61,50.016102596288114,8,9,Самойлов Всеволод Эдгарович
887,887,114,59.70955152141119,14,0,Андрон Ерофеевич Якушев
888,888,39,35.771132713707175,9,2,Баранов Никита Харлампьевич
889,889,27,47.020679516821616,8,0,Панфилова Пелагея Богдановна
890,890,23,61.39513444660467,17,2,Исаев Владилен Афанасьевич
891,891,13,37.932423224743104,15,15,тов. Князев Милий Викентьевич
892,892,84,37.607852521594566,3,6,Тихонова Марфа Леоновна
893,893,62,72.28198239728023,4,0,Цветков Наум Эдгардович
894,894,96,45.46265972186256,9,4,Меркушев Сигизмунд Изотович
895,895,10,44.53744011159685,8,6,Осипова Иванна Тимуровна
896,896,95,46.24823787591102,5,3,Мина Юльевич Миронов
897,897,9,68.32894614956378,13,4,Милен Ерофеевич Носков
898,898,75,79.833094787407,4,0,Олимпиада Георгиевна Большакова
899,899,62,40.26443047872331,5,0,Акулина Анатольевна Киселева
900,900,34,26.81158694081977,18,11,Колобова Вера Игоревна
901,901,9,37.261263645594,2,1,Серафим Ильясович Тарасов
902,902,23,60.64919187044346,5,2,Лаврентий Демьянович Виноградов
903,903,54,60.22988454347867,2,6,Вячеслав Жанович Козлов
904,904,128,65.71878455533172,4,8,Яковлева Валерия Анатольевна
905,905,46,34.112531189113106,7,5,Твердислав Данилович Рогов
906,906,119,36.643292104894456,6,5,Шаров Виктор Бориславович
907,907,69,101.3485060899036,12,9,Самуил Жоресович Колесников
908,908,47,41.80156334190073,3,3,Селиван Эдгардович Потапов
909,909,177,50.081207228697,5,2,г-н Шарапов Мстислав Артурович
910,910,172,56.17236422812264,8,5,Силантий Егорович Прохоров
911,911,6,39.147137964327854,17,0,Чернов Кир Марсович
912,912,11,34.71324866839809,5,1,Варвара Юрьевна Морозова
913,913,48,61.10000610264455,15,10,Ангелина Вениаминовна Кошелева
914,914,85,62.0853061796105,10,7,Мина Глебович Комиссаров
915,915,30,63.816844317077866,10,23,Оксана Антоновна Савина
916,916,27,40.3003486627758,11,1,Кузнецова Варвара Руслановна
917,917,20,75.61106465625633,11,5,Лихачева Маргарита Матвеевна
918,918,53,64.23307163197971,13,3,Фомин Аполлинарий Ильясович
919,919,61,78.68866044162267,15,9,Варлаам Егорович Михайлов
920,920,7,75.97064591830238,7,9,Данилов Иосиф Филиппович
921,921,46,32.167399655634895,3,5,Софрон Харламович Терентьев
